etas,w,v,R_ibs,c_ind,cv_loss
6.0,0.07173015339471013,0.08335303883772176,0.8675770739968123,0.6415661735670241,1.0012485471197015
5.99,0.07183718200107522,0.08347377905914947,0.8674097519301565,0.6415687048793577,1.0012164653277216
5.98,0.07194453250990024,0.08359487359098922,0.8672420116287585,0.6415737675040248,1.001184301608979
5.970000000000001,0.07205220619673858,0.08371632377819233,0.867073851945642,0.6415788301286919,1.0011520557270315
5.960000000000001,0.07216020453086912,0.08383813120572961,0.8669052713359985,0.6415788301286919,1.0011197273735792
5.950000000000001,0.0722685289905341,0.08396029746809248,0.8667362682476389,0.6415737675040248,1.0010873162388336
5.940000000000001,0.07237718106300758,0.08408282416936477,0.8665668411209457,0.6415687048793577,1.0010548220115056
5.9300000000000015,0.07248616224466467,0.08420571292329558,0.8663969883888384,0.6415712361916912,1.0010222443788006
5.920000000000002,0.0725954740410516,0.08432896535337281,0.8662267084767233,0.6415762988163584,1.0009895830264075
5.910000000000002,0.07270511796695656,0.08445258309289749,0.8660559998024544,0.641583892753359,1.0009568376384903
5.900000000000002,0.07281509554648077,0.08457656778505857,0.865884860776291,0.6415813614410255,1.0009240078976818
5.890000000000002,0.07292540831311078,0.08470092108300847,0.8657132898008489,0.641583892753359,1.000891093485071
5.880000000000003,0.07303605780979092,0.08482564464993964,0.8655412852710628,0.6415940180026933,1.0008580940801974
5.870000000000003,0.07314704558899676,0.08495074015916118,0.8653688455741388,0.6415914866903597,1.0008250093610407
5.860000000000003,0.07325837321280913,0.08507620929417689,0.8651959690895101,0.641601611939694,1.0007918390040125
5.850000000000003,0.0733700422529889,0.0852020537487636,0.8650226541887938,0.6416041432520276,1.0007585826839471
5.840000000000003,0.07348205429105237,0.08532827522705028,0.8648488992357415,0.6416092058766947,1.000725240074092
5.830000000000004,0.0735944109183474,0.085454875443598,0.8646747025862022,0.6416167998136955,1.0006918108461007
5.820000000000004,0.07370711373613033,0.08558185612348063,0.8645000625880678,0.6416269250630297,1.0006582946700202
5.810000000000004,0.0738201643556436,0.08570921900236625,0.8643249775812345,0.6416269250630297,1.0006246912142858
5.800000000000004,0.07393356439819396,0.08583696582659925,0.8641494458975515,0.6416269250630297,1.000591000145708
5.7900000000000045,0.07404731549523165,0.08596509835328348,0.8639734658607776,0.6416294563753633,1.0005572211294669
5.780000000000005,0.07416141928843017,0.08609361835036565,0.8637970357865317,0.6416345190000303,1.0005233538290998
5.770000000000005,0.07427587742976685,0.08622252759672025,0.8636201539822499,0.6416421129370311,1.000489397906495
5.760000000000005,0.07439069158160422,0.0863518278822346,0.8634428187471347,0.6416446442493646,1.0004553530218776
5.750000000000005,0.0745058634167721,0.08648152100789504,0.8632650283721081,0.6416497068740318,1.0004212188338049
5.7400000000000055,0.07462139461865047,0.08661160878587396,0.863086781139764,0.6416497068740318,1.0003869949991546
