etas,w,v,R_ibs,c_ind,cv_loss
6.0,0.07211086434854175,0.11513063111706998,0.8853403549549824,0.6225290198416695,1.0133421975909853
5.99,0.0722159414176802,0.1152937455877226,0.8852240542596052,0.6225371534683974,1.0133178223630446
5.98,0.07232132844851363,0.11545733174953254,0.885107541927173,0.6225396561227752,1.0132934015172785
5.970000000000001,0.07242702676293919,0.11562139157212309,0.8849908177021593,0.6225415331135585,1.0132689349999058
5.960000000000001,0.07253303775512908,0.11578592715030982,0.8848738811504123,0.6225459127587197,1.0132444227231192
5.950000000000001,0.0726393628276639,0.11595094059146262,0.8847567318378341,0.6225502924038808,1.0132198645992812
5.940000000000001,0.07274600339159656,0.11611643401560123,0.8846393693303991,0.6225502924038808,1.0131952605409302
5.9300000000000015,0.07285296086651677,0.11628240955549146,0.8845217931941687,0.6225515437310698,1.0131706104607858
5.920000000000002,0.07296023668061623,0.11644886935674235,0.884404002995315,0.6225552977126365,1.0131459142717583
5.910000000000002,0.07306783227075432,0.11661581557790432,0.884285998300136,0.622554672049042,1.0131211718869528
5.900000000000002,0.07317574908252458,0.11678325039056806,0.8841677786750745,0.6225578003670142,1.0130963832196773
5.890000000000002,0.07328398857032155,0.1169511759794645,0.884049343686739,0.6225603030213921,1.0130715481834514
5.880000000000003,0.07339255219740842,0.11711959454256571,0.8839306929019216,0.6225634313393643,1.013046666692011
5.870000000000003,0.07350144143598536,0.11728850829118664,0.8838118258876214,0.6225696879753088,1.0130217386593172
5.860000000000003,0.0736106577672582,0.11745791945008784,0.8836927422110568,0.6225690623117144,1.0129967639995638
5.850000000000003,0.07372020268150806,0.11762783025757922,0.8835734414396978,0.6225721906296866,1.0129717426271843
5.840000000000003,0.07383007767816138,0.11779824296562454,0.8834539231412757,0.6225778216020367,1.0129466744568603
5.830000000000004,0.07394028426586097,0.11796915983994749,0.8833341868838122,0.6225822012471978,1.0129215594035288
5.820000000000004,0.07405082396253714,0.11814058316013779,0.8832142322356344,0.6225847039015756,1.012896397382391
5.810000000000004,0.07416169829548017,0.11831251521975929,0.8830940587654038,0.6225872065559535,1.0128711883089196
5.800000000000004,0.0742729088014129,0.11848495832645836,0.8829736660421357,0.6225897092103312,1.0128459320988676
5.7900000000000045,0.07438445702656438,0.11865791480207379,0.8828530536352182,0.62259096053752,1.0128206286682773
5.780000000000005,0.07449634452674396,0.11883138698274735,0.8827322211144398,0.6225972171734646,1.0127952779334861
5.770000000000005,0.07460857286741629,0.11900537721903576,0.8826111680500135,0.6226009711550313,1.0127698798111398
5.760000000000005,0.07472114362377683,0.11917988787602332,0.8824898940125971,0.6226028481458147,1.012744434218198
5.750000000000005,0.0748340583808283,0.11935492133343606,0.8823683985733168,0.6226084791181647,1.0127189410719433
5.7400000000000055,0.07494731873345759,0.11953047998575664,0.8822466813038006,0.6226147357541092,1.0126934002899917
5.730000000000006,0.0750609262865137,0.11970656624234041,0.8821247417761887,0.622617238408487,1.012667811790302
5.720000000000006,0.0751748826548861,0.11988318252753272,0.8820025795631723,0.6226197410628648,1.0126421754911836
5.710000000000006,0.07528918946358415,0.1200603312807873,0.8818801942380124,0.6226197410628648,1.012616491311308
5.700000000000006,0.075403848347817,0.12023801495678552,0.8817575853745685,0.622624120708026,1.0125907591697172
5.690000000000007,0.07551886095307456,0.12041623602555732,0.8816347525473247,0.6226278746895927,1.0125649789858335
5.680000000000007,0.07563422893520891,0.12059499697260279,0.8815116953314156,0.6226310030075649,1.0125391506794712
5.670000000000007,0.07574995396051667,0.1207743002990152,0.8813884133026563,0.6226328799983483,1.012513274170846
5.660000000000007,0.07586603770582227,0.12095414852160513,0.8812649060375677,0.6226372596435094,1.0124873493805835
5.6500000000000075,0.07598248185856185,0.12113454417302591,0.8811411731134084,0.6226416392886706,1.0124613762297336
5.640000000000008,0.07609928811686795,0.12131548980190013,0.8810172141081996,0.6226485215882095,1.012435354639778
5.630000000000008,0.0762164581896551,0.12149698797294733,0.8808930286007579,0.6226529012333707,1.0124092845326418
5.620000000000008,0.07633399379670638,0.12167904126711337,0.8807686161707221,0.622654778224154,1.0123831658307063
5.610000000000008,0.07645189666876051,0.12186165228170032,0.880643976398587,0.6226585322057206,1.012356998456819
5.6000000000000085,0.07657016854759996,0.12204482363049834,0.8805191088657309,0.6226635375144763,1.0123307823343042
5.590000000000009,0.07668881118614004,0.12222855794391854,0.8803940131544503,0.6226635375144763,1.012304517386976
5.580000000000009,0.07680782634851852,0.12241285786912692,0.8802686888479874,0.6226641631780707,1.01227820353915
5.570000000000009,0.07692721581018648,0.12259772607018003,0.8801431355305671,0.6226660401688541,1.0122518407156555
5.560000000000009,0.07704698135799987,0.12278316522816181,0.8800173527874262,0.6226716711412041,1.0122254288418466
5.55000000000001,0.07716712479031193,0.12296917804132163,0.8798913402048486,0.6226716711412041,1.0121989678436154
5.54000000000001,0.07728764791706672,0.12315576722521396,0.8797650973701988,0.622672922468393,1.0121724576474056
5.53000000000001,0.07740855255989323,0.12334293551283913,0.8796386238719562,0.6226773021135542,1.0121458981802236
5.52000000000001,0.07752984055220082,0.12353068565478578,0.8795119192997518,0.6226810560951209,1.0121192893696518
5.5100000000000104,0.07765151373927524,0.12371902041937446,0.8793849832443995,0.6226841844130931,1.0120926311438638
5.500000000000011,0.07777357397837595,0.12390794259280288,0.8792578152979368,0.622685435740282,1.0120659234316358
5.490000000000011,0.077896023138834,0.12409745497929245,0.8791304150536596,0.622692318039821,1.012039166162361
5.480000000000011,0.07801886310215124,0.12428756040123626,0.8790027821061583,0.6226941950306043,1.0120123592660637
5.470000000000011,0.07814209576210034,0.12447826169934875,0.8788749160513595,0.6227004516665489,1.0119855026734128
5.4600000000000115,0.07826572302482582,0.12466956173281665,0.8787468164865577,0.6227042056481156,1.0119585963157376
5.450000000000012,0.07838974680894611,0.12486146337945156,0.8786184830104641,0.6227060826388989,1.0119316401250413
5.440000000000012,0.0785141690456567,0.12505396953584408,0.8784899152232358,0.6227092109568712,1.0119046340340159
5.430000000000012,0.07863899167883409,0.12524708311751925,0.8783611127265234,0.6227142162656267,1.011877577976057
5.420000000000012,0.07876421666514108,0.12544080705909405,0.8782320751235112,0.6227167189200046,1.0118504718852803
5.410000000000013,0.07888984597413298,0.12563514431443587,0.8781028020189542,0.6227223498923545,1.0118233156965364
5.400000000000013,0.07901588158836473,0.1258300978568231,0.8779732930192259,0.6227292321918936,1.011796109345427
5.390000000000013,0.07914232550349946,0.1260256706791072,0.8778435477323574,0.6227323605098658,1.0117688527683206
5.380000000000013,0.07926917972841785,0.12622186579387612,0.8777135657680852,0.6227361144914325,1.011741545902369
5.370000000000013,0.07939644628532863,0.12641868623361982,0.877583346737891,0.6227404941365936,1.0117141886855245
5.360000000000014,0.07952412720988034,0.12661613505089733,0.877452890255047,0.6227448737817548,1.0116867810565557
5.350000000000014,0.07965222455127413,0.1268142153185053,0.8773221959346672,0.6227505047541049,1.0116593229550659
5.340000000000014,0.07978074037237771,0.1270129301296486,0.8771912633937482,0.6227542587356715,1.0116318143215095
5.330000000000014,0.07990967674984051,0.1272122825981124,0.8770600922512184,0.6227573870536438,1.0116042550972115
5.3200000000000145,0.08003903577420982,0.12741227585843626,0.8769286821279839,0.6227623923623994,1.0115766452243824
5.310000000000015,0.08016881955004852,0.12761291306608974,0.8767970326469836,0.6227705259891272,1.0115489846461403
5.300000000000015,0.08029903019605361,0.1278141973976501,0.8766651434332288,0.6227736543070995,1.0115212733065266
5.290000000000015,0.08042966984517605,0.1280161320509816,0.8765330141138644,0.6227767826250717,1.0114935111505265
5.280000000000015,0.08056074064474214,0.12821872024541692,0.8764006443182094,0.6227824135974218,1.0114656981240877
5.270000000000016,0.08069224475657563,0.12842196522193997,0.8762680336778166,0.6227830392610162,1.0114378341741403
5.260000000000016,0.08082418435712159,0.12862587024337124,0.8761351818265237,0.6227836649246107,1.0114099192486166
5.250000000000016,0.08095656163757117,0.12883043859455473,0.8760020884005026,0.6227886702333663,1.01138195329647
5.240000000000016,0.08108937880398794,0.12903567358254658,0.875868753038318,0.6227899215605551,1.0113539362676984
5.230000000000016,0.08122263807743536,0.1292415785368064,0.8757351753809826,0.6227949268693108,1.0113258681133623
5.220000000000017,0.08135634169410563,0.12944815680938976,0.8756013550720114,0.6227961781964997,1.011297748785608
5.210000000000017,0.08149049190544987,0.12965541177514311,0.8754672917574767,0.6227986808508774,1.0112695782376873
5.200000000000017,0.0816250909783098,0.1298633468319012,0.8753329850860736,0.6228024348324441,1.0112413564239817
5.190000000000017,0.08176014119505041,0.1300719654006854,0.875198434709169,0.6228055631504165,1.0112130833000221
5.1800000000000175,0.0818956448536946,0.1302812709259054,0.8750636402808685,0.6228074401411997,1.011184758822514
5.170000000000018,0.08203160426805861,0.13049126687556223,0.874928601458075,0.6228118197863609,1.0111563829493584
5.160000000000018,0.08216802176788934,0.13070195674145338,0.8747933179005489,0.6228143224407388,1.0111279556396764
5.150000000000018,0.08230489969900293,0.13091334403938093,0.8746577892709704,0.6228205790766832,1.0110994768538333
5.140000000000018,0.0824422404234248,0.13112543230936094,0.874522015235009,0.6228262100490333,1.011070946553461
5.1300000000000185,0.08258004631953111,0.1313382251158355,0.874385995461378,0.6228293383670055,1.011042364701485
5.120000000000019,0.08271831978219196,0.13155172604788717,0.8742497296219096,0.6228299640306,1.0110137312621468
5.110000000000019,0.08285706322291576,0.1317659387194552,0.874113217391616,0.62283559500295,1.010985046201032
5.100000000000019,0.08299627906999549,0.13198086676955484,0.8739764584487559,0.6228362206665444,1.0109563094850937
5.090000000000019,0.08313596976865614,0.1321965138624982,0.8738394524749116,0.6228368463301389,1.01092752108268
5.08000000000002,0.08327613778120413,0.13241288368811804,0.8737021991550487,0.6228431029660834,1.0108986809635605
5.07000000000002,0.08341678558717801,0.13262997996199377,0.8735646981775933,0.6228462312840557,1.0108697890989533
5.06000000000002,0.08355791568350088,0.13284780642567973,0.8734269492345013,0.6228493596020279,1.010840845461553
5.05000000000002,0.08369953058463445,0.1330663668469363,0.8732889520213332,0.6228524879200001,1.010811850025557
5.0400000000000205,0.08384163282273482,0.1332856650199632,0.8731507062373277,0.6228543649107835,1.0107828027666965
5.030000000000021,0.08398422494780974,0.13350570476563545,0.8730122115854752,0.6228612472103224,1.0107537036622636
5.020000000000021,0.08412730952787792,0.13372648993174197,0.8728734677725996,0.6228687551734559,1.0107245526911413
5.010000000000021,0.0842708891491295,0.13394802439322648,0.872734474509433,0.6228743861458059,1.0106953498338336
5.000000000000021,0.0844149664160889,0.1341703120524314,0.8725952315106926,0.622878765790967,1.0106660950724953
4.9900000000000215,0.08455954395177898,0.13439335683934434,0.8724557384951652,0.6228837710997226,1.0106367883909633
4.980000000000022,0.08470462439788717,0.13461716271184698,0.8723159951857856,0.6228868994176949,1.0106074297747885
4.970000000000022,0.08485021041493337,0.1348417336559669,0.8721760013097228,0.6228887764084783,1.010578019211267
4.960000000000022,0.08499630468243961,0.13506707368613247,0.8720357565984613,0.6228944073808282,1.0105485566894723
4.950000000000022,0.08514290989910178,0.13529318684542996,0.8718952607878888,0.6229000383531783,1.0105190422002892
4.940000000000023,0.08529002878296296,0.13552007720586395,0.8717545136183816,0.6229062949891229,1.0104894757364473
4.930000000000023,0.08543766407158893,0.13574774886862057,0.8716135148348948,0.6229087976435006,1.0104598572925534
4.920000000000023,0.08558581852224525,0.13597620596433307,0.8714722641870495,0.622910674634284,1.0104301868651293
4.910000000000023,0.08573449491207677,0.1362054526533515,0.8713307614292243,0.6229138029522563,1.0104004644526443
4.9000000000000234,0.08588369603828858,0.13643549312601422,0.8711890063206509,0.6229175569338229,1.0103706900555516
4.890000000000024,0.08603342471832952,0.13666633160292307,0.8710469986255058,0.622923187906173,1.010340863676326
