etas,w_mean,w_std,v_mean,v_std,R_ibs_mean,R_ibs_std,c_ind_mean,c_ind_std
6.0,0.0707527571465926,0.00463631700952734,0.08343264169812253,0.00431824204469769,0.8558992244157246,0.019856177727819425,0.6399861753275681,0.01901787096128278
5.796551724137931,0.07297418144313114,0.004774624300690719,0.0859595404001895,0.0044464707855283074,0.8521293583859465,0.02038580893090429,0.6400927789127663,0.019022055499819078
5.593103448275862,0.07534049507565728,0.004921535143078457,0.08864610277953275,0.004582791112145888,0.8481600712566976,0.020944003219136604,0.6401803351715029,0.018992923477472473
5.389655172413793,0.07786643753230592,0.0050778879601118335,0.09150813419471973,0.004728014086483572,0.8439754992252627,0.02153308800297494,0.6402995345693614,0.018987485350277052
5.186206896551724,0.08056882970593797,0.0052446351749054375,0.09456362185878678,0.004883065072404713,0.8395581171364934,0.022155644463977085,0.6403932351269565,0.01898832849832549
4.982758620689655,0.0834669567120967,0.00542286351291448,0.09783312911531075,0.005049004974181909,0.8348885311197752,0.022814541257887726,0.6404823274604077,0.01894439568333584
4.779310344827586,0.08658303932241312,0.00561381905475164,0.10134027954678113,0.005227056480385987,0.829945242610091,0.023512975853803533,0.640607978372068,0.018931849919012634
4.575862068965517,0.08994281813689799,0.005818937846588068,0.10511235564920293,0.005418636507417184,0.8247043836234204,0.024254520152710766,0.6407093593032365,0.018890021481679963
4.372413793103448,0.09357628453792792,0.00603988431499843,0.10918104601307181,0.0056253972103049625,0.8191394191596207,0.0250431756376033,0.6408390040091553,0.018849693201793468
4.168965517241379,0.09751860231985027,0.006278599334231531,0.11358338535130388,0.00584927759399005,0.8132208181685017,0.02588343728778075,0.6409889249013072,0.018828584923740736
3.96551724137931,0.10181128234866245,0.006537361459464738,0.11836295009484536,0.0060925699163960545,0.806915694673882,0.026780369188516014,0.6411514416061196,0.0187900798913059
3.762068965517241,0.10650369489730614,0.006818865511459815,0.12357139465914259,0.006358005451513174,0.8001874273648723,0.027739694219591802,0.6412989047787283,0.01876709603274056
3.5586206896551724,0.11165504002949855,0.007126324515010735,0.1292704496708553,0.006648867022404564,0.7929952755418403,0.028767900858935002,0.6415133408088969,0.01871792864162243
3.3551724137931034,0.11733694796147849,0.007463604936726225,0.13553455539937856,0.006969138375882449,0.7852940256199115,0.029872371817875776,0.6417090367275463,0.018667956706481664
3.1517241379310343,0.12363695901819628,0.00783540639410976,0.1424543827142125,0.007323706194619133,0.7770337343823368,0.031061539498608178,0.6419351469255464,0.01862183266110517
2.9482758620689653,0.13066325730890693,0.008247508180298327,0.15014162088398084,0.007718637267975221,0.7681596847610234,0.032345079978947575,0.6421188614614214,0.01857763258163026
2.7448275862068963,0.1385512206143917,0.008707111759903515,0.1587356044757311,0.00816156668313412,0.7586127708847016,0.03373415632769937,0.6423394417904486,0.018541245034802586
2.5413793103448272,0.1474726714974739,0.009223328504056912,0.16841268581344412,0.008662253392319233,0.7483306975742235,0.035241740001712485,0.6425600221194759,0.018467598975642766
2.337931034482758,0.15764923878109652,0.009807894569812476,0.17939980647387427,0.009233395946490048,0.7372507096912078,0.03688305235402872,0.6428402021474323,0.01844137125400063
2.134482758620689,0.1693721711390419,0.010476252643453454,0.19199470812345326,0.00989186626540738,0.7253151883791858,0.038676218796738326,0.6431913488272069,0.018390354536972815
1.93103448275862,0.18303262216880242,0.01124925254661896,0.206597023065653,0.010660639333363484,0.7124826962524238,0.04064332320299996,0.6435136173023457,0.018361701263108567
1.727586206896551,0.1991696299806558,0.012155953221805817,0.22375799156114703,0.011571938168241423,0.6987496414533838,0.042812282483620706,0.6439762830064053,0.018213359927611188
1.524137931034482,0.2185494655103973,0.01323850812818633,0.24426377756428225,0.012672616042125454,0.6841934189243564,0.04522053051331367,0.6444048478517996,0.01816970674246473
1.320689655172413,0.24230393624050106,0.014561298348402398,0.26928339551517266,0.014033932571902039,0.6690612623959155,0.0479229844529732,0.6448294189029354,0.01805125492044603
1.1172413793103448,0.27218787732495797,0.01622954026693102,0.3006512826814959,0.01577068943253105,0.653963306903997,0.051010896639620426,0.6452281838988648,0.017823779127758767
0.9137931034482758,0.3111013984960821,0.018431566409525674,0.34146125078014583,0.018082464180899226,0.6403264797232038,0.05466059971657794,0.645684398089123,0.017678964437142505
0.7103448275862068,0.3642799238183519,0.021549370560952175,0.3974892344214103,0.021354764497293264,0.631591680287618,0.05927218310012446,0.6461568946713568,0.01753608895669084
0.5068965517241377,0.4425079233787577,0.02650825248828892,0.48131847635288644,0.026458892281866275,0.636974553422054,0.06591174190652564,0.6463661080474954,0.017341037437509928
0.3034482758620687,0.5735961993020142,0.03625503786017661,0.6287114790866972,0.035975437776789854,0.6873086852238178,0.0780015919583428,0.6455802522234682,0.017272042078296457
0.1,0.8779952102163633,0.06744199092548568,1.0281090100387607,0.06512989544025667,0.9623309808367935,0.1131199264900305,0.6395256601281087,0.01767871760765196
