etas,w_mean,w_std,v_mean,v_std,R_ibs_mean,R_ibs_std,c_ind_mean,c_ind_std
6.0,0.07318255834389864,0.005833158006198951,0.12435778769258805,0.003590081050245423,0.9345925607024678,0.014129958702580618,0.5998258829340578,0.01644086709048697
5.796551724137931,0.0753005696949361,0.005992319799321611,0.12782337068927324,0.0036762387536402484,0.933153475104968,0.014501916131751356,0.5999061496665843,0.01644308885435228
5.593103448275862,0.07754777353543355,0.006160757529397089,0.13149495148025425,0.003767135055180438,0.9316528844641182,0.014895024502642105,0.5999638799703629,0.01647531266371181
5.389655172413793,0.07993660692477658,0.00633933411006809,0.1353920681158189,0.0038632173432686548,0.930087275215419,0.015311217534190335,0.6000910718695975,0.01647085827253742
5.186206896551724,0.08248118503191197,0.006529025936466669,0.13953688134493256,0.003964996038083627,0.9284529710006381,0.01575268000130913,0.6001620770560634,0.01648338250744828
4.982758620689655,0.08519759856421201,0.006730942592362646,0.1439546410472387,0.004073056783658751,0.9267461571931527,0.016221890982456952,0.6002744504816004,0.01650173374052351
4.779310344827586,0.0881042776374233,0.006946350910712335,0.14867425784868957,0.004188075448692503,0.9249629223287732,0.016721676567249814,0.6003988639170166,0.0164788994914435
4.575862068965517,0.09122244039496585,0.007176704512685152,0.15372900960038594,0.004310836873386699,0.92309932457749,0.017255274612629552,0.6005309953074834,0.016514552927786794
4.372413793103448,0.09457665063124703,0.007423680406960885,0.15915742190049284,0.004442258779271809,0.921151494489463,0.017826414984782876,0.6006535564336875,0.016561963267099827
4.168965517241379,0.09819551691132604,0.0076892247081197535,0.1650043755898918,0.004583422227824112,0.9191157906478492,0.018439419852894212,0.6008029760434674,0.016559509418486308
3.96551724137931,0.10211257778660694,0.007975610302579731,0.17132251446508223,0.0047356106828826666,0.9169890334966009,0.019099330403596543,0.6009440602617931,0.016559680949251688
3.762068965517241,0.10636743431853043,0.008285510306972303,0.17817405431494296,0.00490036114709722,0.9147688546235199,0.019812068574693708,0.601043158804643,0.016581838745096833
3.5586206896551724,0.11100721588910988,0.008622092719268299,0.18563313668680767,0.005079531401071334,0.9124542189936286,0.020584646197264925,0.6011681896764631,0.016610929870976898
3.3551724137931034,0.11608850162720738,0.00898914387284226,0.19378893329027636,0.005275389718881947,0.910046208838353,0.021425439173633466,0.6012987774759201,0.016630934421596074
3.1517241379310343,0.12167987478723101,0.009391231725307824,0.20274980275418186,0.0054907361445384485,0.9075492088549925,0.02234455231380917,0.6014000370461843,0.016627579341715625
2.9482758620689653,0.1278653725023475,0.009833925163150983,0.2126489520147128,0.005729068793110694,0.9049727181304426,0.023354313988380733,0.6015117930353174,0.016619351045970933
2.7448275862068963,0.13474922743533196,0.010324093662027526,0.22365229460555613,0.005994815983397207,0.9023341569625701,0.024469959741696082,0.6016306495430971,0.01662990193195689
2.5413793103448272,0.14246251690972822,0.01087032518381063,0.23596959831923808,0.006293666026351328,0.8996632920660309,0.02571059962102475,0.601800753272413,0.0166027938415983
2.337931034482758,0.15117270152191917,0.011483522295125982,0.24987069544743565,0.006633046512193549,0.8970093594320712,0.027100624528784208,0.601972091874537,0.0166322874282691
2.134482758620689,0.16109767319113186,0.012177776407010054,0.2657097406437563,0.007022839400285893,0.8944528224523275,0.02867181696462171,0.6021597925413681,0.016582853163359314
1.93103448275862,0.17252708881304088,0.012971692439637065,0.28396275020878614,0.007476483455909362,0.8921253808945414,0.030466639992533885,0.6023900963200789,0.01662908254244461
1.727586206896551,0.18585596493666937,0.013890478829089144,0.3052880526414917,0.008012745926655379,0.890245298146936,0.0325436010388203,0.6025111138552728,0.016663579883738674
1.524137931034482,0.20163994141666158,0.014969416933343931,0.3306284150861337,0.00865872991520568,0.8891826423612593,0.0349864927086293,0.6026271918992343,0.016718003656653137
1.320689655172413,0.22069120126179648,0.016260009591223583,0.3613940597394912,0.009455361996736383,0.8895866919928588,0.037921428986140496,0.6027043714497409,0.016728091412967803
1.1172413793103448,0.24425660931132825,0.017841860018999057,0.399815966864275,0.010468416324500804,0.8926529865793477,0.04155101060992663,0.602796369473944,0.016720710534500277
0.9137931034482758,0.27437907801922196,0.019848454572913538,0.4496974155624076,0.011813601709141731,0.9007373617681637,0.04623049165627917,0.6026904791306495,0.016657702775987205
0.7103448275862068,0.31472475910827324,0.022532946029941936,0.5182396167186399,0.013723367235110605,0.9189581302640946,0.052661890467819224,0.6023070511237341,0.01676579403680864
0.5068965517241377,0.3728451670893127,0.02648066429373541,0.6214336792916528,0.016763673283166615,0.9602276167714879,0.06248036665784736,0.6012848851568289,0.016842145988793678
0.3034482758620687,0.46851259108063326,0.03361184691559899,0.8061719171192275,0.022776023019814386,1.066768980848617,0.08048087527824,0.598433872561126,0.016944445167909078
0.1,0.6951791158883641,0.057788927490654,1.3460938084986303,0.0444487557474752,1.49642602738567,0.1293561926296457,0.5887234502346259,0.01691791126884481
