etas,w,v,R_ibs,c_ind,cv_loss
6.0,0.06666026015517745,0.17350992532612192,0.9777141291821825,0.5846738926132448,1.1738684751483595
5.75691910179026,0.0686943614346602,0.17863990048083347,0.977364539059625,0.5847384249107199,1.174095030731908
5.523686257426261,0.07077371128810397,0.18388139666376654,0.977031074101361,0.5847923062464758,1.1743531799029459
5.299902487945599,0.07289854160007955,0.18923537165202411,0.9767156261042539,0.5848605977069106,1.1746450236107118
5.085184978413291,0.07506905045280278,0.19470275500367912,0.9764201846435319,0.5849288891673454,1.1749727586802108
4.8791664230607275,0.07728540134940917,0.20028444859051064,0.9761468380908431,0.5849965541006202,1.1753386803239763
4.681494396955325,0.07954772212350023,0.2059813266105116,0.9758977750267058,0.5850385314203371,1.1757451849053384
4.491830753126031,0.08185610389297657,0.21179423561008082,0.9756752853968358,0.5850880270659733,1.1761947727164412
4.309851044113363,0.08421060006328504,0.21772399450729069,0.9754817613844176,0.5851425349288891,1.1766900507678582
4.135243966954485,0.08661122538530865,0.22377139460738849,0.9753196979697759,0.5851882714115657,1.1772337355864724
3.9677108306538678,0.08905795507319936,0.22993719960152764,0.9751916931485085,0.5852333813670823,1.1778286560180966
3.806965045228558,0.09155072398748723,0.23622214553962156,0.9751004477789648,0.5852916483929579,1.1784777560310937
3.6527316314540172,0.09408942588879603,0.24262694076817037,0.9750487650300728,0.5853474093101936,1.1791840975171128
3.504746750471856,0.09667391276744453,0.24915226582391709,0.9750395494008984,0.5853900131570704,1.179950863084847
3.3627572524547946,0.09930399425412252,0.2557987732742482,0.9750758052839911,0.5854269782595075,1.1807813588425637
3.2265202435567897,0.1019794386727535,0.26256709192556416,0.9751606342594535,0.5854595576718251,1.1816790173851293
3.0958026704075077,0.1046999664546825,0.26945780902474115,0.9752972358041195,0.5854814861224235,1.1826473997054454
2.9703809214403787,0.10746525900857996,0.2764714958381736,0.975488899637913,0.5855078002631414,1.1836901991075843
2.850040444372245,0.11027495242742497,0.2836086900849315,0.9757390053232425,0.5855284756594198,1.1848112431414382
2.73457537918023,0.11312863888333063,0.2908698996095227,0.9760510173983442,0.585552283691498,1.1860144964400554
2.623788205948001,0.11602586662272579,0.29825560172093935,0.9764284806942146,0.5855629346532172,1.1873040633359326
2.5174894069790072,0.11896614007268738,0.30576624242066197,0.9768750150454871,0.5855748386692563,1.1886841904314998
2.41549714259868,0.12194892006144956,0.3134022355131817,0.9773943093844727,0.5855823569951757,1.1901592691182457
2.3176369400910217,0.12497362415576106,0.32116396159348426,0.9779901152111766,0.5855848631038155,1.1917338380388032
2.223741395237455,0.12803962711742017,0.32905176690706506,0.9786662394362337,0.5855836100494957,1.1934125854863227
2.1336498859473716,0.13114626148099154,0.33706596207943196,0.9794265365980896,0.5855754651964162,1.19520035173552
2.0472082974905055,0.13429281825441147,0.34520682071374387,0.9802749004605111,0.5855616815988973,1.197102131300014
1.964268758861101,0.13747854902661022,0.35347458252342057,0.9812152547679043,0.585552910218658,1.1991230758867315
